Anno;Municipio;Eta_capofamiglia;Genere_capofamiglia;Numero_componenti;Famiglie
2009;Municipio 3;Da 18 a 34 anni;Maschi;1;2757
2009;Municipio 3;Da 18 a 34 anni;Maschi;2;1253
2009;Municipio 3;Da 18 a 34 anni;Maschi;3;665
2009;Municipio 3;Da 18 a 34 anni;Maschi;4 e più;415
2009;Municipio 3;Da 35 a 64 anni;Maschi;1;6672
2009;Municipio 3;Da 35 a 64 anni;Maschi;2;4910
2009;Municipio 3;Da 35 a 64 anni;Maschi;3;5361
2009;Municipio 3;Da 35 a 64 anni;Maschi;4 e più;6198
2009;Municipio 3;Da 65 a 79 anni;Maschi;1;1610
2009;Municipio 3;Da 65 a 79 anni;Maschi;2;5236
2009;Municipio 3;Da 65 a 79 anni;Maschi;3;1383
2009;Municipio 3;Da 65 a 79 anni;Maschi;4 e più;410
2009;Municipio 3;80 anni e più;Maschi;1;755
2009;Municipio 3;80 anni e più;Maschi;2;1808
2009;Municipio 3;80 anni e più;Maschi;3;258
2009;Municipio 3;80 anni e più;Maschi;4 e più;47
2009;Municipio 3;Da 18 a 34 anni;Femmine;1;2295
2009;Municipio 3;Da 18 a 34 anni;Femmine;2;777
2009;Municipio 3;Da 18 a 34 anni;Femmine;3;305
2009;Municipio 3;Da 18 a 34 anni;Femmine;4 e più;189
2009;Municipio 3;Da 35 a 64 anni;Femmine;1;6412
2009;Municipio 3;Da 35 a 64 anni;Femmine;2;3445
2009;Municipio 3;Da 35 a 64 anni;Femmine;3;2035
2009;Municipio 3;Da 35 a 64 anni;Femmine;4 e più;1550
2009;Municipio 3;Da 65 a 79 anni;Femmine;1;4851
2009;Municipio 3;Da 65 a 79 anni;Femmine;2;1312
2009;Municipio 3;Da 65 a 79 anni;Femmine;3;221
2009;Municipio 3;Da 65 a 79 anni;Femmine;4 e più;75
2009;Municipio 3;80 anni e più;Femmine;1;4031
2009;Municipio 3;80 anni e più;Femmine;2;646
2009;Municipio 3;80 anni e più;Femmine;3;83
2009;Municipio 3;80 anni e più;Femmine;4 e più;34
2009;Municipio 4;Da 18 a 34 anni;Maschi;1;2968
2009;Municipio 4;Da 18 a 34 anni;Maschi;2;1345
2009;Municipio 4;Da 18 a 34 anni;Maschi;3;716
2009;Municipio 4;Da 18 a 34 anni;Maschi;4 e più;451
2009;Municipio 4;Da 35 a 64 anni;Maschi;1;7226
2009;Municipio 4;Da 35 a 64 anni;Maschi;2;5190
2009;Municipio 4;Da 35 a 64 anni;Maschi;3;5748
2009;Municipio 4;Da 35 a 64 anni;Maschi;4 e più;6730
2009;Municipio 4;Da 65 a 79 anni;Maschi;1;1791
2009;Municipio 4;Da 65 a 79 anni;Maschi;2;5850
2009;Municipio 4;Da 65 a 79 anni;Maschi;3;1517
2009;Municipio 4;Da 65 a 79 anni;Maschi;4 e più;446
2009;Municipio 4;80 anni e più;Maschi;1;835
2009;Municipio 4;80 anni e più;Maschi;2;2036
2009;Municipio 4;80 anni e più;Maschi;3;290
2009;Municipio 4;80 anni e più;Maschi;4 e più;57
2009;Municipio 4;Da 18 a 34 anni;Femmine;1;2424
2009;Municipio 4;Da 18 a 34 anni;Femmine;2;821
2009;Municipio 4;Da 18 a 34 anni;Femmine;3;323
2009;Municipio 4;Da 18 a 34 anni;Femmine;4 e più;202
2009;Municipio 4;Da 35 a 64 anni;Femmine;1;6749
2009;Municipio 4;Da 35 a 64 anni;Femmine;2;3623
2009;Municipio 4;Da 35 a 64 anni;Femmine;3;2156
2009;Municipio 4;Da 35 a 64 anni;Femmine;4 e più;1668
2009;Municipio 4;Da 65 a 79 anni;Femmine;1;5551
2009;Municipio 4;Da 65 a 79 anni;Femmine;2;1492
2009;Municipio 4;Da 65 a 79 anni;Femmine;3;249
2009;Municipio 4;Da 65 a 79 anni;Femmine;4 e più;83
2009;Municipio 4;80 anni e più;Femmine;1;4432
2009;Municipio 4;80 anni e più;Femmine;2;714
2009;Municipio 4;80 anni e più;Femmine;3;89
2009;Municipio 4;80 anni e più;Femmine;4 e più;40
2009;Municipio 5;Da 18 a 34 anni;Maschi;1;2600
2009;Municipio 5;Da 18 a 34 anni;Maschi;2;1174
2009;Municipio 5;Da 18 a 34 anni;Maschi;3;623
2009;Municipio 5;Da 18 a 34 anni;Maschi;4 e più;385
2009;Municipio 5;Da 35 a 64 anni;Maschi;1;5790
2009;Municipio 5;Da 35 a 64 anni;Maschi;2;4207
2009;Municipio 5;Da 35 a 64 anni;Maschi;3;4613
2009;Municipio 5;Da 35 a 64 anni;Maschi;4 e più;5366
2009;Municipio 5;Da 65 a 79 anni;Maschi;1;1491
2009;Municipio 5;Da 65 a 79 anni;Maschi;2;4872
2009;Municipio 5;Da 65 a 79 anni;Maschi;3;1268
2009;Municipio 5;Da 65 a 79 anni;Maschi;4 e più;374
2009;Municipio 5;80 anni e più;Maschi;1;533
2009;Municipio 5;80 anni e più;Maschi;2;1311
2009;Municipio 5;80 anni e più;Maschi;3;189
2009;Municipio 5;80 anni e più;Maschi;4 e più;32
2009;Municipio 5;Da 18 a 34 anni;Femmine;1;1969
2009;Municipio 5;Da 18 a 34 anni;Femmine;2;663
2009;Municipio 5;Da 18 a 34 anni;Femmine;3;258
2009;Municipio 5;Da 18 a 34 anni;Femmine;4 e più;152
2009;Municipio 5;Da 35 a 64 anni;Femmine;1;5270
2009;Municipio 5;Da 35 a 64 anni;Femmine;2;2822
2009;Municipio 5;Da 35 a 64 anni;Femmine;3;1663
2009;Municipio 5;Da 35 a 64 anni;Femmine;4 e più;1276
2009;Municipio 5;Da 65 a 79 anni;Femmine;1;4251
2009;Municipio 5;Da 65 a 79 anni;Femmine;2;1154
2009;Municipio 5;Da 65 a 79 anni;Femmine;3;195
2009;Municipio 5;Da 65 a 79 anni;Femmine;4 e più;65
2009;Municipio 5;80 anni e più;Femmine;1;2644
2009;Municipio 5;80 anni e più;Femmine;2;426
2009;Municipio 5;80 anni e più;Femmine;3;55
2009;Municipio 5;80 anni e più;Femmine;4 e più;20
2009;Municipio 6;Da 18 a 34 anni;Maschi;1;2697
2009;Municipio 6;Da 18 a 34 anni;Maschi;2;1218
2009;Municipio 6;Da 18 a 34 anni;Maschi;3;645
2009;Municipio 6;Da 18 a 34 anni;Maschi;4 e più;401
2009;Municipio 6;Da 35 a 64 anni;Maschi;1;6737
2009;Municipio 6;Da 35 a 64 anni;Maschi;2;4951
2009;Municipio 6;Da 35 a 64 anni;Maschi;3;5421
2009;Municipio 6;Da 35 a 64 anni;Maschi;4 e più;6282
2009;Municipio 6;Da 65 a 79 anni;Maschi;1;1944
2009;Municipio 6;Da 65 a 79 anni;Maschi;2;6351
2009;Municipio 6;Da 65 a 79 anni;Maschi;3;1662
2009;Municipio 6;Da 65 a 79 anni;Maschi;4 e più;493
2009;Municipio 6;80 anni e più;Maschi;1;779
2009;Municipio 6;80 anni e più;Maschi;2;1900
2009;Municipio 6;80 anni e più;Maschi;3;272
2009;Municipio 6;80 anni e più;Maschi;4 e più;46
2009;Municipio 6;Da 18 a 34 anni;Femmine;1;2216
2009;Municipio 6;Da 18 a 34 anni;Femmine;2;748
2009;Municipio 6;Da 18 a 34 anni;Femmine;3;292
2009;Municipio 6;Da 18 a 34 anni;Femmine;4 e più;184
2009;Municipio 6;Da 35 a 64 anni;Femmine;1;6571
2009;Municipio 6;Da 35 a 64 anni;Femmine;2;3523
2009;Municipio 6;Da 35 a 64 anni;Femmine;3;2072
2009;Municipio 6;Da 35 a 64 anni;Femmine;4 e più;1592
2009;Municipio 6;Da 65 a 79 anni;Femmine;1;5780
2009;Municipio 6;Da 65 a 79 anni;Femmine;2;1566
2009;Municipio 6;Da 65 a 79 anni;Femmine;3;261
2009;Municipio 6;Da 65 a 79 anni;Femmine;4 e più;102
2009;Municipio 6;80 anni e più;Femmine;1;4069
2009;Municipio 6;80 anni e più;Femmine;2;655
2009;Municipio 6;80 anni e più;Femmine;3;80
2009;Municipio 6;80 anni e più;Femmine;4 e più;30
2009;Municipio 7;Da 18 a 34 anni;Maschi;1;3075
2009;Municipio 7;Da 18 a 34 anni;Maschi;2;1384
2009;Municipio 7;Da 18 a 34 anni;Maschi;3;731
2009;Municipio 7;Da 18 a 34 anni;Maschi;4 e più;459
2009;Municipio 7;Da 35 a 64 anni;Maschi;1;8030
2009;Municipio 7;Da 35 a 64 anni;Maschi;2;5884
2009;Municipio 7;Da 35 a 64 anni;Maschi;3;6461
2009;Municipio 7;Da 35 a 64 anni;Maschi;4 e più;7519
2009;Municipio 7;Da 65 a 79 anni;Maschi;1;2127
2009;Municipio 7;Da 65 a 79 anni;Maschi;2;6940
2009;Municipio 7;Da 65 a 79 anni;Maschi;3;1817
2009;Municipio 7;Da 65 a 79 anni;Maschi;4 e più;542
2009;Municipio 7;80 anni e più;Maschi;1;847
2009;Municipio 7;80 anni e più;Maschi;2;2051
2009;Municipio 7;80 anni e più;Maschi;3;292
2009;Municipio 7;80 anni e più;Maschi;4 e più;55
2009;Municipio 7;Da 18 a 34 anni;Femmine;1;2504
2009;Municipio 7;Da 18 a 34 anni;Femmine;2;846
2009;Municipio 7;Da 18 a 34 anni;Femmine;3;330
2009;Municipio 7;Da 18 a 34 anni;Femmine;4 e più;213
2009;Municipio 7;Da 35 a 64 anni;Femmine;1;7710
2009;Municipio 7;Da 35 a 64 anni;Femmine;2;4139
2009;Municipio 7;Da 35 a 64 anni;Femmine;3;2444
2009;Municipio 7;Da 35 a 64 anni;Femmine;4 e più;1886
2009;Municipio 7;Da 65 a 79 anni;Femmine;1;6167
2009;Municipio 7;Da 65 a 79 anni;Femmine;2;1675
2009;Municipio 7;Da 65 a 79 anni;Femmine;3;284
2009;Municipio 7;Da 65 a 79 anni;Femmine;4 e più;108
2009;Municipio 7;80 anni e più;Femmine;1;4450
2009;Municipio 7;80 anni e più;Femmine;2;715
2009;Municipio 7;80 anni e più;Femmine;3;89
2009;Municipio 7;80 anni e più;Femmine;4 e più;42
2009;Municipio 8;Da 18 a 34 anni;Maschi;1;3339
2009;Municipio 8;Da 18 a 34 anni;Maschi;2;1507
2009;Municipio 8;Da 18 a 34 anni;Maschi;3;802
2009;Municipio 8;Da 18 a 34 anni;Maschi;4 e più;509
2009;Municipio 8;Da 35 a 64 anni;Maschi;1;8418
2009;Municipio 8;Da 35 a 64 anni;Maschi;2;6136
2009;Municipio 8;Da 35 a 64 anni;Maschi;3;6764
2009;Municipio 8;Da 35 a 64 anni;Maschi;4 e più;7882
2009;Municipio 8;Da 65 a 79 anni;Maschi;1;2265
2009;Municipio 8;Da 65 a 79 anni;Maschi;2;7403
2009;Municipio 8;Da 65 a 79 anni;Maschi;3;1927
2009;Municipio 8;Da 65 a 79 anni;Maschi;4 e più;574
2009;Municipio 8;80 anni e più;Maschi;1;1016
2009;Municipio 8;80 anni e più;Maschi;2;2469
2009;Municipio 8;80 anni e più;Maschi;3;352
2009;Municipio 8;80 anni e più;Maschi;4 e più;73
2009;Municipio 8;Da 18 a 34 anni;Femmine;1;2647
2009;Municipio 8;Da 18 a 34 anni;Femmine;2;900
2009;Municipio 8;Da 18 a 34 anni;Femmine;3;354
2009;Municipio 8;Da 18 a 34 anni;Femmine;4 e più;231
2009;Municipio 8;Da 35 a 64 anni;Femmine;1;7843
2009;Municipio 8;Da 35 a 64 anni;Femmine;2;4215
2009;Municipio 8;Da 35 a 64 anni;Femmine;3;2501
2009;Municipio 8;Da 35 a 64 anni;Femmine;4 e più;1934
2009;Municipio 8;Da 65 a 79 anni;Femmine;1;6780
2009;Municipio 8;Da 65 a 79 anni;Femmine;2;1827
2009;Municipio 8;Da 65 a 79 anni;Femmine;3;307
2009;Municipio 8;Da 65 a 79 anni;Femmine;4 e più;117
2009;Municipio 8;80 anni e più;Femmine;1;4941
2009;Municipio 8;80 anni e più;Femmine;2;797
2009;Municipio 8;80 anni e più;Femmine;3;98
2009;Municipio 8;80 anni e più;Femmine;4 e più;54
2009;Municipio 9;Da 18 a 34 anni;Maschi;1;3940
2009;Municipio 9;Da 18 a 34 anni;Maschi;2;1800
2009;Municipio 9;Da 18 a 34 anni;Maschi;3;963
2009;Municipio 9;Da 18 a 34 anni;Maschi;4 e più;608
2009;Municipio 9;Da 35 a 64 anni;Maschi;1;8661
2009;Municipio 9;Da 35 a 64 anni;Maschi;2;6143
2009;Municipio 9;Da 35 a 64 anni;Maschi;3;6827
2009;Municipio 9;Da 35 a 64 anni;Maschi;4 e più;8028
2009;Municipio 9;Da 65 a 79 anni;Maschi;1;1969
2009;Municipio 9;Da 65 a 79 anni;Maschi;2;6400
2009;Municipio 9;Da 65 a 79 anni;Maschi;3;1689
2009;Municipio 9;Da 65 a 79 anni;Maschi;4 e più;502
2009;Municipio 9;80 anni e più;Maschi;1;765
2009;Municipio 9;80 anni e più;Maschi;2;1872
2009;Municipio 9;80 anni e più;Maschi;3;268
2009;Municipio 9;80 anni e più;Maschi;4 e più;46
2009;Municipio 9;Da 18 a 34 anni;Femmine;1;2827
2009;Municipio 9;Da 18 a 34 anni;Femmine;2;955
2009;Municipio 9;Da 18 a 34 anni;Femmine;3;373
2009;Municipio 9;Da 18 a 34 anni;Femmine;4 e più;245
2009;Municipio 9;Da 35 a 64 anni;Femmine;1;7559
2009;Municipio 9;Da 35 a 64 anni;Femmine;2;4052
2009;Municipio 9;Da 35 a 64 anni;Femmine;3;2405
2009;Municipio 9;Da 35 a 64 anni;Femmine;4 e più;1861
2009;Municipio 9;Da 65 a 79 anni;Femmine;1;5650
2009;Municipio 9;Da 65 a 79 anni;Femmine;2;1531
2009;Municipio 9;Da 65 a 79 anni;Femmine;3;261
2009;Municipio 9;Da 65 a 79 anni;Femmine;4 e più;94
2009;Municipio 9;80 anni e più;Femmine;1;4037
2009;Municipio 9;80 anni e più;Femmine;2;654
2009;Municipio 9;80 anni e più;Femmine;3;80
2009;Municipio 9;80 anni e più;Femmine;4 e più;31
2010;Municipio 1;Da 18 a 34 anni;Maschi;1;1878
2010;Municipio 1;Da 18 a 34 anni;Maschi;2;759
2010;Municipio 1;Da 18 a 34 anni;Maschi;3;392
2010;Municipio 1;Da 18 a 34 anni;Maschi;4 e più;246
2010;Municipio 1;Da 35 a 64 anni;Maschi;1;4867
2010;Municipio 1;Da 35 a 64 anni;Maschi;2;3437
2010;Municipio 1;Da 35 a 64 anni;Maschi;3;3675
2010;Municipio 1;Da 35 a 64 anni;Maschi;4 e più;4332
2010;Municipio 1;Da 65 a 79 anni;Maschi;1;1173
2010;Municipio 1;Da 65 a 79 anni;Maschi;2;3635
2010;Municipio 1;Da 65 a 79 anni;Maschi;3;938
2010;Municipio 1;Da 65 a 79 anni;Maschi;4 e più;290
2010;Municipio 1;80 anni e più;Maschi;1;508
2010;Municipio 1;80 anni e più;Maschi;2;1204
2010;Municipio 1;80 anni e più;Maschi;3;173
2010;Municipio 1;80 anni e più;Maschi;4 e più;29
2010;Municipio 1;Da 18 a 34 anni;Femmine;1;1764
2010;Municipio 1;Da 18 a 34 anni;Femmine;2;548
2010;Municipio 1;Da 18 a 34 anni;Femmine;3;203
2010;Municipio 1;Da 18 a 34 anni;Femmine;4 e più;125
2010;Municipio 1;Da 35 a 64 anni;Femmine;1;5067
2010;Municipio 1;Da 35 a 64 anni;Femmine;2;2619
2010;Municipio 1;Da 35 a 64 anni;Femmine;3;1592
2010;Municipio 1;Da 35 a 64 anni;Femmine;4 e più;1238
2010;Municipio 1;Da 65 a 79 anni;Femmine;1;2958
2010;Municipio 1;Da 65 a 79 anni;Femmine;2;827
2010;Municipio 1;Da 65 a 79 anni;Femmine;3;135
2010;Municipio 1;Da 65 a 79 anni;Femmine;4 e più;48
2010;Municipio 1;80 anni e più;Femmine;1;2466
2010;Municipio 1;80 anni e più;Femmine;2;398
2010;Municipio 1;80 anni e più;Femmine;3;54
2010;Municipio 1;80 anni e più;Femmine;4 e più;19
2010;Municipio 2;Da 18 a 34 anni;Maschi;1;3743
2010;Municipio 2;Da 18 a 34 anni;Maschi;2;1555
2010;Municipio 2;Da 18 a 34 anni;Maschi;3;817
2010;Municipio 2;Da 18 a 34 anni;Maschi;4 e più;515
2010;Municipio 2;Da 35 a 64 anni;Maschi;1;7810
2010;Municipio 2;Da 35 a 64 anni;Maschi;2;5177
2010;Municipio 2;Da 35 a 64 anni;Maschi;3;5643
2010;Municipio 2;Da 35 a 64 anni;Maschi;4 e più;6791
2010;Municipio 2;Da 65 a 79 anni;Maschi;1;1587
2010;Municipio 2;Da 65 a 79 anni;Maschi;2;4979
2010;Municipio 2;Da 65 a 79 anni;Maschi;3;1253
2010;Municipio 2;Da 65 a 79 anni;Maschi;4 e più;380
2010;Municipio 2;80 anni e più;Maschi;1;673
2010;Municipio 2;80 anni e più;Maschi;2;1633
2010;Municipio 2;80 anni e più;Maschi;3;234
2010;Municipio 2;80 anni e più;Maschi;4 e più;39
2010;Municipio 2;Da 18 a 34 anni;Femmine;1;2640
2010;Municipio 2;Da 18 a 34 anni;Femmine;2;822
2010;Municipio 2;Da 18 a 34 anni;Femmine;3;305
2010;Municipio 2;Da 18 a 34 anni;Femmine;4 e più;205
2010;Municipio 2;Da 35 a 64 anni;Femmine;1;6698
2010;Municipio 2;Da 35 a 64 anni;Femmine;2;3441
2010;Municipio 2;Da 35 a 64 anni;Femmine;3;2110
2010;Municipio 2;Da 35 a 64 anni;Femmine;4 e più;1655
2010;Municipio 2;Da 65 a 79 anni;Femmine;1;4318
2010;Municipio 2;Da 65 a 79 anni;Femmine;2;1186
2010;Municipio 2;Da 65 a 79 anni;Femmine;3;196
2010;Municipio 2;Da 65 a 79 anni;Femmine;4 e più;62
2010;Municipio 2;80 anni e più;Femmine;1;3292
2010;Municipio 2;80 anni e più;Femmine;2;539
2010;Municipio 2;80 anni e più;Femmine;3;69
2010;Municipio 2;80 anni e più;Femmine;4 e più;27
2010;Municipio 3;Da 18 a 34 anni;Maschi;1;3032
2010;Municipio 3;Da 18 a 34 anni;Maschi;2;1251
2010;Municipio 3;Da 18 a 34 anni;Maschi;3;655
2010;Municipio 3;Da 18 a 34 anni;Maschi;4 e più;409
2010;Municipio 3;Da 35 a 64 anni;Maschi;1;7042
2010;Municipio 3;Da 35 a 64 anni;Maschi;2;4873
2010;Municipio 3;Da 35 a 64 anni;Maschi;3;5216
2010;Municipio 3;Da 35 a 64 anni;Maschi;4 e più;6152
2010;Municipio 3;Da 65 a 79 anni;Maschi;1;1653
2010;Municipio 3;Da 65 a 79 anni;Maschi;2;5182
2010;Municipio 3;Da 65 a 79 anni;Maschi;3;1305
2010;Municipio 3;Da 65 a 79 anni;Maschi;4 e più;397
2010;Municipio 3;80 anni e più;Maschi;1;776
2010;Municipio 3;80 anni e più;Maschi;2;1873
2010;Municipio 3;80 anni e più;Maschi;3;270
2010;Municipio 3;80 anni e più;Maschi;4 e più;46
2010;Municipio 3;Da 18 a 34 anni;Femmine;1;2509
2010;Municipio 3;Da 18 a 34 anni;Femmine;2;782
2010;Municipio 3;Da 18 a 34 anni;Femmine;3;291
2010;Municipio 3;Da 18 a 34 anni;Femmine;4 e più;191
2010;Municipio 3;Da 35 a 64 anni;Femmine;1;6822
2010;Municipio 3;Da 35 a 64 anni;Femmine;2;3512
2010;Municipio 3;Da 35 a 64 anni;Femmine;3;2130
2010;Municipio 3;Da 35 a 64 anni;Femmine;4 e più;1661
2010;Municipio 3;Da 65 a 79 anni;Femmine;1;4730
2010;Municipio 3;Da 65 a 79 anni;Femmine;2;1290
2010;Municipio 3;Da 65 a 79 anni;Femmine;3;212
2010;Municipio 3;Da 65 a 79 anni;Femmine;4 e più;72
2010;Municipio 3;80 anni e più;Femmine;1;4083
2010;Municipio 3;80 anni e più;Femmine;2;664
2010;Municipio 3;80 anni e più;Femmine;3;87
2010;Municipio 3;80 anni e più;Femmine;4 e più;36
2010;Municipio 4;Da 18 a 34 anni;Maschi;1;3285
2010;Municipio 4;Da 18 a 34 anni;Maschi;2;1355
2010;Municipio 4;Da 18 a 34 anni;Maschi;3;711
2010;Municipio 4;Da 18 a 34 anni;Maschi;4 e più;446
2010;Municipio 4;Da 35 a 64 anni;Maschi;1;7724
2010;Municipio 4;Da 35 a 64 anni;Maschi;2;5232
2010;Municipio 4;Da 35 a 64 anni;Maschi;3;5658
2010;Municipio 4;Da 35 a 64 anni;Maschi;4 e più;6767
2010;Municipio 4;Da 65 a 79 anni;Maschi;1;1805
2010;Municipio 4;Da 65 a 79 anni;Maschi;2;5703
2010;Municipio 4;Da 65 a 79 anni;Maschi;3;1410
2010;Municipio 4;Da 65 a 79 anni;Maschi;4 e più;430
2010;Municipio 4;80 anni e più;Maschi;1;870
2010;Municipio 4;80 anni e più;Maschi;2;2123
2010;Municipio 4;80 anni e più;Maschi;3;305
2010;Municipio 4;80 anni e più;Maschi;4 e più;58
2010;Municipio 4;Da 18 a 34 anni;Femmine;1;2671
2010;Municipio 4;Da 18 a 34 anni;Femmine;2;835
2010;Municipio 4;Da 18 a 34 anni;Femmine;3;310
2010;Municipio 4;Da 18 a 34 anni;Femmine;4 e più;206
2010;Municipio 4;Da 35 a 64 anni;Femmine;1;7180
2010;Municipio 4;Da 35 a 64 anni;Femmine;2;3691
2010;Municipio 4;Da 35 a 64 anni;Femmine;3;2259
2010;Municipio 4;Da 35 a 64 anni;Femmine;4 e più;1774
2010;Municipio 4;Da 65 a 79 anni;Femmine;1;5374
2010;Municipio 4;Da 65 a 79 anni;Femmine;2;1455
2010;Municipio 4;Da 65 a 79 anni;Femmine;3;238
2010;Municipio 4;Da 65 a 79 anni;Femmine;4 e più;79
2010;Municipio 4;80 anni e più;Femmine;1;4537
2010;Municipio 4;80 anni e più;Femmine;2;742
2010;Municipio 4;80 anni e più;Femmine;3;95
2010;Municipio 4;80 anni e più;Femmine;4 e più;43
2010;Municipio 5;Da 18 a 34 anni;Maschi;1;2864
2010;Municipio 5;Da 18 a 34 anni;Maschi;2;1174
2010;Municipio 5;Da 18 a 34 anni;Maschi;3;611
2010;Municipio 5;Da 18 a 34 anni;Maschi;4 e più;377
2010;Municipio 5;Da 35 a 64 anni;Maschi;1;6142
2010;Municipio 5;Da 35 a 64 anni;Maschi;2;4192
2010;Municipio 5;Da 35 a 64 anni;Maschi;3;4508
2010;Municipio 5;Da 35 a 64 anni;Maschi;4 e più;5356
2010;Municipio 5;Da 65 a 79 anni;Maschi;1;1526
2010;Municipio 5;Da 65 a 79 anni;Maschi;2;4824
2010;Municipio 5;Da 65 a 79 anni;Maschi;3;1195
2010;Municipio 5;Da 65 a 79 anni;Maschi;4 e più;358
2010;Municipio 5;80 anni e più;Maschi;1;560
2010;Municipio 5;80 anni e più;Maschi;2;1388
2010;Municipio 5;80 anni e più;Maschi;3;201
2010;Municipio 5;80 anni e più;Maschi;4 e più;32
2010;Municipio 5;Da 18 a 34 anni;Femmine;1;2146
2010;Municipio 5;Da 18 a 34 anni;Femmine;2;667
2010;Municipio 5;Da 18 a 34 anni;Femmine;3;247
2010;Municipio 5;Da 18 a 34 anni;Femmine;4 e più;156
2010;Municipio 5;Da 35 a 64 anni;Femmine;1;5586
2010;Municipio 5;Da 35 a 64 anni;Femmine;2;2870
2010;Municipio 5;Da 35 a 64 anni;Femmine;3;1748
2010;Municipio 5;Da 35 a 64 anni;Femmine;4 e più;1365
2010;Municipio 5;Da 65 a 79 anni;Femmine;1;4186
2010;Municipio 5;Da 65 a 79 anni;Femmine;2;1143
2010;Municipio 5;Da 65 a 79 anni;Femmine;3;186
2010;Municipio 5;Da 65 a 79 anni;Femmine;4 e più;62
2010;Municipio 5;80 anni e più;Femmine;1;2752
2010;Municipio 5;80 anni e più;Femmine;2;449
2010;Municipio 5;80 anni e più;Femmine;3;58
2010;Municipio 5;80 anni e più;Femmine;4 e più;24
2010;Municipio 6;Da 18 a 34 anni;Maschi;1;2949
2010;Municipio 6;Da 18 a 34 anni;Maschi;2;1214
2010;Municipio 6;Da 18 a 34 anni;Maschi;3;632
2010;Municipio 6;Da 18 a 34 anni;Maschi;4 e più;394
2010;Municipio 6;Da 35 a 64 anni;Maschi;1;7126
2010;Municipio 6;Da 35 a 64 anni;Maschi;2;4934
2010;Municipio 6;Da 35 a 64 anni;Maschi;3;5285
2010;Municipio 6;Da 35 a 64 anni;Maschi;4 e più;6258
2010;Municipio 6;Da 65 a 79 anni;Maschi;1;1980
2010;Municipio 6;Da 65 a 79 anni;Maschi;2;6237
2010;Municipio 6;Da 65 a 79 anni;Maschi;3;1553
2010;Municipio 6;Da 65 a 79 anni;Maschi;4 e più;478
2010;Municipio 6;80 anni e più;Maschi;1;823
2010;Municipio 6;80 anni e più;Maschi;2;2017
2010;Municipio 6;80 anni e più;Maschi;3;290
2010;Municipio 6;80 anni e più;Maschi;4 e più;53
2010;Municipio 6;Da 18 a 34 anni;Femmine;1;2473
2010;Municipio 6;Da 18 a 34 anni;Femmine;2;772
2010;Municipio 6;Da 18 a 34 anni;Femmine;3;285
2010;Municipio 6;Da 18 a 34 anni;Femmine;4 e più;186
2010;Municipio 6;Da 35 a 64 anni;Femmine;1;6956
2010;Municipio 6;Da 35 a 64 anni;Femmine;2;3582
2010;Municipio 6;Da 35 a 64 anni;Femmine;3;2165
2010;Municipio 6;Da 35 a 64 anni;Femmine;4 e più;1689
2010;Municipio 6;Da 65 a 79 anni;Femmine;1;5659
2010;Municipio 6;Da 65 a 79 anni;Femmine;2;1541
2010;Municipio 6;Da 65 a 79 anni;Femmine;3;255
2010;Municipio 6;Da 65 a 79 anni;Femmine;4 e più;91
2010;Municipio 6;80 anni e più;Femmine;1;4182
2010;Municipio 6;80 anni e più;Femmine;2;684
2010;Municipio 6;80 anni e più;Femmine;3;88
2010;Municipio 6;80 anni e più;Femmine;4 e più;36
2010;Municipio 7;Da 18 a 34 anni;Maschi;1;3343
2010;Municipio 7;Da 18 a 34 anni;Maschi;2;1363
2010;Municipio 7;Da 18 a 34 anni;Maschi;3;706
2010;Municipio 7;Da 18 a 34 anni;Maschi;4 e più;445
2010;Municipio 7;Da 35 a 64 anni;Maschi;1;8481
2010;Municipio 7;Da 35 a 64 anni;Maschi;2;5841
2010;Municipio 7;Da 35 a 64 anni;Maschi;3;6297
2010;Municipio 7;Da 35 a 64 anni;Maschi;4 e più;7481
2010;Municipio 7;Da 65 a 79 anni;Maschi;1;2178
2010;Municipio 7;Da 65 a 79 anni;Maschi;2;6854
2010;Municipio 7;Da 65 a 79 anni;Maschi;3;1714
2010;Municipio 7;Da 65 a 79 anni;Maschi;4 e più;528
2010;Municipio 7;80 anni e più;Maschi;1;886
2010;Municipio 7;80 anni e più;Maschi;2;2170
2010;Municipio 7;80 anni e più;Maschi;3;313
2010;Municipio 7;80 anni e più;Maschi;4 e più;60
2010;Municipio 7;Da 18 a 34 anni;Femmine;1;2710
2010;Municipio 7;Da 18 a 34 anni;Femmine;2;846
2010;Municipio 7;Da 18 a 34 anni;Femmine;3;316
2010;Municipio 7;Da 18 a 34 anni;Femmine;4 e più;214
2010;Municipio 7;Da 35 a 64 anni;Femmine;1;8200
2010;Municipio 7;Da 35 a 64 anni;Femmine;2;4225
2010;Municipio 7;Da 35 a 64 anni;Femmine;3;2569
2010;Municipio 7;Da 35 a 64 anni;Femmine;4 e più;2004
2010;Municipio 7;Da 65 a 79 anni;Femmine;1;6076
2010;Municipio 7;Da 65 a 79 anni;Femmine;2;1660
2010;Municipio 7;Da 65 a 79 anni;Femmine;3;274
2010;Municipio 7;Da 65 a 79 anni;Femmine;4 e più;108
2010;Municipio 7;80 anni e più;Femmine;1;4530
2010;Municipio 7;80 anni e più;Femmine;2;742
2010;Municipio 7;80 anni e più;Femmine;3;96
2010;Municipio 7;80 anni e più;Femmine;4 e più;42
2010;Municipio 8;Da 18 a 34 anni;Maschi;1;3653
